ComplexID	ComplexName	Organism	Synonyms	Cell.line	subunits.UniProt.IDs.	subunits.Entrez.IDs.	Protein.complex.purification.method	GO.ID	GO.description	FunCat.ID	FunCat.description	PubMed.ID	subunits.Protein.name.	subunits.Gene.name.	subunits.Gene.name.syn.	Disease.comment	Subunits.comment	Complex.comment	SWISSPROT.organism	Num.Uniprot.IDs	MyListOverlap	querysize	expected	FCEnrichment	pvalue	Comparisons
1106	TFIIIC containing-TOP1-SUB1 complex	Human	None	HeLa S3 cells	P11387;P53999;Q12789;Q8WUA4;Q9UKN8;Q9Y5Q8;Q9Y5Q9	7150;10923;2975;2976;9329;9328;9330	MI:0007- anti tag coimmunoprecipitation	GO:2001141;GO:0006355;GO:0003677;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;DNA binding;nucleus	11.02.03.04;16.03.01;70.10	transcriptional control;DNA binding;nucleus	9660958	DNA topoisomerase 1;Activated RNA polymerase II transcriptional coactivator p15 ;General transcription factor 3C polypeptide 1 ;General transcription factor 3C polypeptide 2 ;General transcription factor 3C polypeptide 4 ;General transcription factor 3C polypeptide 5 ;General transcription factor 3C polypeptide 3	TOP1;SUB1;GTF3C1;GTF3C2;GTF3C4;GTF3C5;GTF3C3	None;PC4 RPO2TC1;;KIAA0011;;;	None	At the time of annotation, the additional members of subcomplex TFIIIC1, 70 kDa, 50 kDa, 45kDa -and 40 kDa protein were unidentified.	The authors differentiate two forms of the isolated complexes, the sucrose gradient centrifugation isolated complex and the immunopurified complex of Hela S3 cell line (C alpha 12), which is called holo TFIIIC. Only the holo TFIIIC shows the further additional components topo I and PC4.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	7	6	2160	4.28814520703347	1.39920634920635	0.0322523746877819	Cal33-HSC6
1121	WNK1-OSR1 complex	Human	None	None	O95747;Q9H4A3	9943;65125	MI:0019- coimmunoprecipitation	GO:0005515;GO:0050789;GO:0006970;GO:0007588;GO:0030104;GO:0043575;GO:0005034	protein binding;regulation of biological process;response to osmotic stress;excretion;water homeostasis;detection of osmotic stimulus;osmosensor activity	16.01;18;34.11.03.13;34.01.05	protein binding;REGULATION OF METABOLISM AND PROTEIN FUNCTION;osmosensing  and response;water homeostasis	17190791	Serine/threonine-protein kinase OSR1 ;Serine/threonine-protein kinase WNK1	OXSR1;WNK1	KIAA1101 OSR1;HSN2 KDP KIAA0344 PRKWNK1	WNK1 is mutated in Gordon's hypertension syndrome.	None	WNK1 and OSR1 regulate NKCC activity (sodium, potassium, two chloride cotransporter) (PMID:16832045).	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
1133	ATR-HDAC2 complex	Human	None	None	Q13535;Q92769	545;3066	MI:0004- affinity chromatography technologies; MI:0019- coimmunoprecipitation	GO:0006265;GO:0006473;GO:0006476;GO:0051276	DNA topological change;protein acetylation;protein deacetylation;chromosome organization	10.01.09.05;14.07.04;42.10.03	DNA conformation modification (e.g. chromatin);modification by acetylation, deacetylation;organization of chromosome structure	10545197	Serine/threonine-protein kinase ATR ;Histone deacetylase 2	ATR;HDAC2	FRP1;None	None	None	The ATR-HDAC2 complex is a robust biochemical entity that withstands ammonium sulfate precipitation and anion exchange chromatography.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
1134	ATR-HDAC2-CHD4 complex	Human	None	None	Q13535;Q14839;Q92769	545;1108;3066	MI:0019- coimmunoprecipitation; MI:0069- mass spectrometry studies of complexes	GO:0006265;GO:0000075;GO:0006473;GO:0006476;GO:0006974;GO:0051276;GO:0005634	DNA topological change;cell cycle checkpoint;protein acetylation;protein deacetylation;cellular response to DNA damage stimulus;chromosome organization;nucleus	10.01.09.05;10.03.01.03;14.07.04;32.01.09;42.10.03;70.10	DNA conformation modification (e.g. chromatin);cell cycle checkpoints (checkpoints of morphogenesis, DNA-damage,-replication, mitotic phase and spindle);modification by acetylation, deacetylation;DNA damage response;organization of chromosome structure;nucleus	10545197	Serine/threonine-protein kinase ATR ;Chromodomain-helicase-DNA-binding protein 4;Histone deacetylase 2	ATR;CHD4;HDAC2	FRP1;None;None	None	None	Other members of the NRD complex HDAC1, MTA-1, and MTA-2 are also detectable in ATR immunoprecipitates.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
1191	RNA pol II containing coactivator complex Tat-SF	Human	None	None	O00267;O43719;P19338;P24928;P50750	6829;27336;4691;5430;1025	MI:0071- molecular sieving; MI:0019- coimmunoprecipitation	GO:2001141;GO:0006355;GO:0003677;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;DNA binding;nucleus	11.02.03.04;16.03.01;70.10	transcriptional control;DNA binding;nucleus	10393184	Transcription elongation factor SPT5 ;HIV Tat-specific factor 1 ;Nucleolin ;DNA-directed RNA polymerase II subunit RPB1;Cyclin-dependent kinase 9	SUPT5H;HTATSF1;NCL;POLR2A;CDK9	SPT5 SPT5H;;;POLR2;CDC2L4, TAK	None	None	All fractions with Tat stimulatory activity contained these components as well as CDK9.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	5	5	2160	3.06296086216676	1.63240740740741	0	Cal33-HSC6
1233	CoREST-HDAC2 complex	Human	None	non-neuronal COS 1 cells, neuronal PC12 cells	Q92769;Q9UKL0	3066;23186	MI:0019-coimmunoprecipitation	GO:0006265;GO:0045892;GO:0006473;GO:0006476;GO:0051276;GO:0005634	DNA topological change;negative regulation of transcription, DNA-templated;protein acetylation;protein deacetylation;chromosome organization;nucleus	10.01.09.05;11.02.03.04.03;14.07.04;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription repression;modification by acetylation, deacetylation;organization of chromosome structure;nucleus	11516394	Histone deacetylase 2;REST corepressor 1	HDAC2;RCOR1	None;KIAA0071 RCOR	None	None	In the presence of REST, the CoREST/HDAC2 complex represses transcription of the Nav1.2 sodium channel gene.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
1296	DCP1A-DCP2 Decapping complex	Human	None	None	Q8IU60;Q9NPI6	167227;55802	MI:0019- coimmunoprecipitation	GO:0006401;GO:0005737	RNA catabolic process;cytoplasm	01.03.16.01;70.03	RNA degradation;cytoplasm	12417715	m7GpppN-mRNA hydrolase ;mRNA-decapping enzyme 1A	DCP2;DCP1A	NUDT20;SMIF	None	None	Although the authors suggest the existence of a protein complex containing DCP proteins and UPF proteins they also state that there is currently no direct evidence for the significance of a strong interaction between hUpf1 and hDcp proteins.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
1458	SNF2h-HDAC12 complex	Human	None	None	O60264;Q92769	8467;3066	MI:0019- coimmunoprecipitation	GO:0051052;GO:0006473;GO:0006476;GO:0051276	regulation of DNA metabolic process;protein acetylation;protein deacetylation;chromosome organization	10.01.11;14.07.04;42.10.03	regulation of DNA processing;modification by acetylation, deacetylation;organization of chromosome structure	15775975	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5;Histone deacetylase 2	SMARCA5;HDAC2	SNF2H WCRF135;None	None	None	SNF2h-HDAC1/2 complex coordinates G1-specific chromatin remodeling and histone deacetylation with the DNA replication initiation process at OriP.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
1760	TOP1-PSF-P54 complex	Human	None	None	P11387;P23246;Q15233	7150;6421;4841	MI:0004- affinity chromatography technologies	GO:0008380;GO:0005634	RNA splicing;nucleus	11.04.03.01;70.10	splicing;nucleus	9756848	DNA topoisomerase 1;Splicing factor, proline- and glutamine-rich ;Non-POU domain-containing octamer-binding protein	TOP1;SFPQ;NONO	None;PSF;NRB54	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
1839	SDCBP-CTNNB1-CTNNA1-CDH1 complex	Dog	None	None	O00560;P12830;P35221;P35222	6386;999;1495;1499	MI:0019- coimmunoprecipitation	GO:0007043	cell-cell junction assembly	42.06.04	intercellular junction (gap junction/adherens junction)	11179419	Syntenin-1 ;Cadherin-1;Catenin alpha-1 ;Catenin beta-1	SDCBP;CDH1;CTNNA1;CTNNB1	MDA9 SYCL;CDHE UVO;;CTNNB	None	Since  CDH1, CTNNA1, CTNNB1 and SDCBP from dog were not available in the UniProt database at the time of annotation, the orthologous proteins from human were used.	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	4	2160	2.45036868973341	1.63240740740741	0	Cal33-HSC6
1851	BUB1-BUB3 complex	Human	None	HeLa S3 cells	O43683;O43684	699;9184	MI:0019- coimmunoprecipitation	GO:0006468;GO:0006470;GO:0046777	protein phosphorylation;protein dephosphorylation;protein autophosphorylation	14.07.03	modification by phosphorylation, dephosphorylation, autophosphorylation	15525512	Mitotic checkpoint serine/threonine-protein kinase BUB1 ;Mitotic checkpoint protein BUB3	BUB1;BUB3	BUB1L;	None	None	Bub1-Bub3 phosphorylated Cdc20. Bub1 alone also efficiently phosphorylated Cdc20, indicating that Bub3 is not required for this process.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
1989	BANF1 homodimer protein	Human	None	None	O75531	8815	MI:0077- nuclear magnetic resonance	GO:0003677;GO:0009607	DNA binding;response to biotic stimulus	16.03.01;34.11.10	DNA binding;response to biotic stimulus	9783751	Barrier-to-autointegration factor	BANF1	BAF, BCRG1	None	None	None	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
1990	PGRMC1-SCAP complex	Human	None	None	O00264;Q12770	10857;22937	MI:0019- coimmunoprecipitation; MI:0030- cross-linking studies	GO:0042632;GO:0005783	cholesterol homeostasis;endoplasmic reticulum	34.01.07;70.07	cholesterol homeostasis;endoplasmic reticulum	15782218	Membrane-associated progesterone receptor component 1 ;Sterol regulatory element-binding protein cleavage-activating protein	PGRMC1;SCAP	HPR6.6 PGRMC;KIAA0199	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
2123	IKBKG homodimer complex	Human	None	None	Q9Y6K9	8517	MI:0018- two hybrid; MI:0030- cross-linking studies	GO:0030234;GO:0050790	enzyme regulator activity;regulation of catalytic activity	18.02.01	enzymatic activity regulation / enzyme regulator	12435599	NF-kappa-B essential modulator	IKBKG	FIP3, NEMO	None	None	KK-gamma forms homodimer and homotrimer both in vitro and in yeast or mammalian cells through a C-terminal domain comprising amino acids 251-419.	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
2213	BRCA1-BARD1-POLR2A complex	Human	None	None	P24928;P38398;Q99728	5430;672;580	MI:0019- coimmunoprecipitation	GO:2001141;GO:0006355;GO:0016567;GO:0016579;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;protein ubiquitination;protein deubiquitination;nucleus	11.02.03.04;14.07.05;70.10	transcriptional control;modification by ubiquitination, deubiquitination;nucleus	15886201	DNA-directed RNA polymerase II subunit RPB1;Breast cancer type 1 susceptibility protein;BRCA1-associated RING domain protein 1	POLR2A;BRCA1;BARD1	POLR2;RNF53;	BRCA1 is involved in breast cancer.	None	BRCA1 and BARD1 heterodimer ubiquitinates a hyperphosphorylated form of POLR2A.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
2219	TERF1 homodimer complex	Human	None	None	P54274	7013	MI:0413- electrophoretic mobility shift assay	GO:0000278;GO:0051726;GO:0003677;GO:0051276	mitotic cell cycle;regulation of cell cycle;DNA binding;chromosome organization	10.03.01.01;10.03.01;16.03.01;42.10.03	mitotic cell cycle;mitotic cell cycle and cell cycle control;DNA binding;organization of chromosome structure	9391075	Telomeric repeat-binding factor 1	TERF1	PIN2 TRBF1 TRF TRF1	None	None	TERF1 is shown to be important in regulating telomere length. It may connect mitotic control to the telomere regulatory machinery.	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
2462	Caveolin-1 homodimer complex	Human	None	None	Q03135	857	MI:0030- cross-linking studies	GO:0042632;GO:0005783	cholesterol homeostasis;endoplasmic reticulum	34.01.07;70.07	cholesterol homeostasis;endoplasmic reticulum	15782218	Caveolin-1	CAV1	CAV	None	None	None	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
2513	N-WASp homomer	Human	None	None	O00401	8976	MI:0031- protein cross-linking with a bifunctional reagent	GO:0030036	actin cytoskeleton organization	42.04.03	actin cytoskeleton	10781580	Neural Wiskott-Aldrich syndrome protein	WASL	None	None	None	N-WASp undergoes self-association upon increasing concentration and the monomeric form activates actin polymerization and is favored by Grb2 binding.	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
2603	Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)	Human	None	None	O00267;O60563;P50750	6829;904;1025	MI:0047- far western blotting	GO:0006794;GO:0006796;GO:0006354;GO:0045893;GO:0006464;GO:0043085;GO:0008047;GO:0005634	phosphorus utilization;phosphate-containing compound metabolic process;DNA-templated transcription, elongation;positive regulation of transcription, DNA-templated;cellular protein modification process;positive regulation of catalytic activity;enzyme activator activity;nucleus	01.04;11.02.03.01.04;11.02.03.04.01;14.07;18.02.01.01;70.10	phosphate metabolism;transcription elongation;transcription activation;protein modification;enzyme activator;nucleus	11145967	Transcription elongation factor SPT5 ;Cyclin-T1;Cyclin-dependent kinase 9	SUPT5H;CCNT1;CDK9	SPT5 SPT5H;None;CDC2L4, TAK	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
2649	MYC-DNMT3A-ZBTB17 complex	Human	None	None	P01106;Q13105;Q9Y6K1	4609;None;1788	MI:0019- coimmunoprecipitation	GO:2001141;GO:0006355;GO:0003677	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;DNA binding	11.02.03.04;16.03.01	transcriptional control;DNA binding	15616584	Myc proto-oncogene protein ;Zinc finger and BTB domain-containing protein 17 ;DNA	MYC;ZBTB17;DNMT3A	BHLHE39;MIZ1 ZNF151 ZNF60;None	None	None	This complex is involved in a transcriptional silecing of  p21Cip1 promoter.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
2655	MYC-MAX complex	Human	None	None	P01106;P61244	4609;4149	MI:0019- coimmunoprecipitation	GO:2001141;GO:0006355;GO:0003677	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;DNA binding	11.02.03.04;16.03.01	transcriptional control;DNA binding	12584560	Myc proto-oncogene protein ;Protein max	MYC;MAX	BHLHE39;BHLHD4	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
2678	FOXO3-TP53 complex, oxidative stress stimulated	Human	None	None	O43524;P04637	2309;7157	MI:0019- coimmunoprecipitation	GO:2001141;GO:0006355;GO:0000302;GO:0006979;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;response to reactive oxygen species;response to oxidative stress;nucleus	11.02.03.04;32.01.01;70.10	transcriptional control;oxidative stress response;nucleus	14976264	Forkhead box protein O3;Cellular tumor antigen p53	FOXO3;TP53	FKHRL1, FOXO3A;P53	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
2679	p53-SP1 complex	Human	None	None	P04637;P08047	7157;6667	MI:0006- anti bait coimmunoprecipitation	GO:2001141;GO:0006355;GO:0003677;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;DNA binding;nucleus	11.02.03.04;16.03.01;70.10	transcriptional control;DNA binding;nucleus	15674334	Cellular tumor antigen p53;Transcription factor Sp1	TP53;SP1	P53;TSFP1	None	None	The authors provide evidence that p53 repressed the RECQ4 promoter by forming a complex with the transcription factor, SP1, and by regulating promoter occupancy of both itself and SP1 in concert with histone deacetylase 1 (HDAC1). The formation of this complex is camptothecin-dependent.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
2681	p53 homotetramer complex	Human	None	None	P04637	7157	MI:0031- protein cross-linking with a bifunctional reagent; MI:0276- blue native page	GO:2001141;GO:0006355;GO:0003677;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;DNA binding;nucleus	11.02.03.04;16.03.01;70.10	transcriptional control;DNA binding;nucleus	15674341	Cellular tumor antigen p53	TP53	P53	None	None	The results demonstrate that Ref-1 (redox factor 1) modulates p53 DNA binding not only as a redox regulator but also as a factor, which facilitates the formation of p53 tetramers from higher oligomeric forms as well as from dimers. Ref-1 mediates de-stacking of higher oligomeric forms into individual tetramers, as well as the assembly of dimers into tetramers. Redox-dependent and redox-independent activation of p53 seem to require different amounts of Ref-1.	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
2759	MBD1-MCAF complex	Human	None	None	Q6VMQ6;Q9UIS9	55729;4152	MI:0006- anti bait coimmunoprecipitation; MI:0096- pull down	GO:0006265;GO:0045892;GO:0051276;GO:0005634	DNA topological change;negative regulation of transcription, DNA-templated;chromosome organization;nucleus	10.01.09.05;11.02.03.04.03;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription repression;organization of chromosome structure;nucleus	12665582	Activating transcription factor 7-interacting protein 1 ;Methyl-CpG-binding domain protein 1	ATF7IP;MBD1	MCAF MCAF1;CXXC3 PCM1	None	None	MBD1 directly prevents transcription from methylated promoters in a histone deacetylation-independent manner, through interacting with MCAF. MBD1 competes with Sp1 for binding to MCAF. MBD1-MCAF complex blocks transcription through affecting Sp1 on methylated promoter regions.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
2776	RAD50-BRCA1 complex	Human	None	None	P38398;Q92878	672;10111	MI:0007- anti tag coimmunoprecipitation; MI:0226- ion exchange chromatography	GO:0006281;GO:0005634	DNA repair;nucleus	10.01.05.01;70.10	DNA repair;nucleus	11504724	Breast cancer type 1 susceptibility protein;DNA repair protein RAD50	BRCA1;RAD50	RNF53;	BRCA1 is involved in breast cancer.	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
2787	BRCA1 C complex	Human	None	None	P38398;Q96RL1;Q99708;Q99728	672;51720;5932;580	MI:0019- coimmunoprecipitation	GO:0006310;GO:0000075;GO:0005634	DNA recombination;cell cycle checkpoint;nucleus	10.01.05.03;10.03.01.03;70.10	DNA recombination;cell cycle checkpoints (checkpoints of morphogenesis, DNA-damage,-replication, mitotic phase and spindle);nucleus	17525340	Breast cancer type 1 susceptibility protein;BRCA1-A complex subunit RAP80 ;DNA endonuclease RBBP8 ;BRCA1-associated RING domain protein 1	BRCA1;UIMC1;RBBP8;BARD1	RNF53;RAP80 RXRIP110;CTIP;	BRCA1 is involved in breast cancer.	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	4	2160	2.45036868973341	1.63240740740741	0	Cal33-HSC6
2788	BRCA1 B complex	Human	None	None	O14867;P38398;Q99728	571;672;580	MI:0019- coimmunoprecipitation	GO:0006310;GO:0005634	DNA recombination;nucleus	10.01.05.03;70.10	DNA recombination;nucleus	17525340	Transcription regulator protein BACH1 ;Breast cancer type 1 susceptibility protein;BRCA1-associated RING domain protein 1	BACH1;BRCA1;BARD1	;RNF53;	BRCA1 is involved in breast cancer.	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
2814	BRCA1-HDAC1-HDAC2 complex	Human	None	None	P38398;Q13547;Q92769	672;3065;3066	MI:0007- anti tag coimmunoprecipitation	GO:0006281;GO:0006473;GO:0006476;GO:0005634	DNA repair;protein acetylation;protein deacetylation;nucleus	10.01.05.01;14.07.04;70.10	DNA repair;modification by acetylation, deacetylation;nucleus	10220405	Breast cancer type 1 susceptibility protein;Histone deacetylase 1;Histone deacetylase 2	BRCA1;HDAC1;HDAC2	RNF53;RPD3L1;None	BRCA1 is involved in breast cancer.	None	BRCA1 interacts with components of the histone deacetylase complex, and therefore may explain the involvement of BRCA1 in multiple processes such as transcription, DNA repair, and recombination. BRCA1 associates with HDAC1 and HDAC2 via the BRCT domain.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
2817	BRCA1-BARD1-BACH1-DNA damage complex I	Human	None	None	O14867;P38398;P40692;P52701;Q92547;Q99728	571;672;4292;2956;11073;580	MI:0029- cosedimentation through density gradients; MI:0006- anti bait coimmunoprecipitation	GO:0006260;GO:0006281;GO:0000075;GO:0006974;GO:0005634	DNA replication;DNA repair;cell cycle checkpoint;cellular response to DNA damage stimulus;nucleus	10.01.03;10.01.05.01;10.03.01.03;32.01.09;70.10	DNA synthesis and replication;DNA repair;cell cycle checkpoints (checkpoints of morphogenesis, DNA-damage,-replication, mitotic phase and spindle);DNA damage response;nucleus	16391231	Transcription regulator protein BACH1 ;Breast cancer type 1 susceptibility protein;DNA mismatch repair protein Mlh1 ;DNA mismatch repair protein Msh6 ;DNA topoisomerase 2-binding protein 1;BRCA1-associated RING domain protein 1	BACH1;BRCA1;MLH1;MSH6;TOPBP1;BARD1	;RNF53;COCA2;GTBP;KIAA0259;	BRCA1 is involved in breast cancer.	None	This complex occurs after exposure to UV irradiation. BRCA1-BARD1-BACH1 complex is required for post-damage interaction with TOPBP1.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	6	6	2160	3.67555303460011	1.63240740740741	0	Cal33-HSC6
2818	BRCA1-BARD1-BRCA2-DNA damage complex III	Human	None	None	P38398;P51587;Q99728	672;675;580	MI:0029- cosedimentation through density gradients; MI:0006- anti bait coimmunoprecipitation	GO:0006260;GO:0006281;GO:0000075;GO:0006974;GO:0005634	DNA replication;DNA repair;cell cycle checkpoint;cellular response to DNA damage stimulus;nucleus	10.01.03;10.01.05.01;10.03.01.03;32.01.09;70.10	DNA synthesis and replication;DNA repair;cell cycle checkpoints (checkpoints of morphogenesis, DNA-damage,-replication, mitotic phase and spindle);DNA damage response;nucleus	16391231	Breast cancer type 1 susceptibility protein;Breast cancer type 2 susceptibility protein ;BRCA1-associated RING domain protein 1	BRCA1;BRCA2;BARD1	RNF53;FACD FANCD1;	BRCA1 is involved in breast cancer.	None	This complex occurs after exposure to UV irradiation.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
2833	SRm160-SRm300 complex	Human	None	None	Q8IYB3;Q9UQ35	10250;23524	MI:0019- coimmunoprecipitation	GO:0008380;GO:0003723;GO:0016363	RNA splicing;RNA binding;nuclear matrix	11.04.03.01;16.03.03;70.10.06	splicing;RNA binding;nuclear matrix	9531537	Serine/arginine repetitive matrix protein 1 ;Serine/arginine repetitive matrix protein 2	SRRM1;SRRM2	SRM160;KIAA0324 SRL300 SRM300	None	None	The authors demonstrate that although SRm160/300 can promote splicing in the absence of U1 snRNP, under normal splicing reaction conditions containing endogenous levels of SR family proteins, SRm160/300 associates with pre-mRNA by a U1 snRNP-dependent pathway and its binding to pre-mRNA is further stabilized by U2 snRNP. SRm160/300 also associates preferentially with a subset of specific SR proteins comigrating with SRp40 and SRp75. The results indicate that SRm160/300 and SR family proteins have overlapping but nonreciprocal functions and that cooperative interactions between these factors is critical for the splicing of specific pre-mRNAs.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
2839	ATRX-DAXX complex	Human	ATRX chromatin-remodeling complex	None	P46100;Q9UER7	546;1616	MI:0006- anti bait coimmunoprecipitation; MI:0071- molecular sieving	GO:0006794;GO:0006796;GO:0006265;GO:2001141;GO:0006355;GO:0051276;GO:0005634	phosphorus utilization;phosphate-containing compound metabolic process;DNA topological change;regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;chromosome organization;nucleus	01.04;10.01.09.05;11.02.03.04;42.10.03;70.10	phosphate metabolism;DNA conformation modification (e.g. chromatin);transcriptional control;organization of chromosome structure;nucleus	12953102	Transcriptional regulator ATRX ;Death domain-associated protein 6	ATRX;DAXX	RAD54L XH2;BING2 DAP6	None	Two other subunits of the complex were found in the analysis, which have not been further characterized: DAP50 and DAP60.	ATRX and DAXX colocalize in promyelocytic leukemia nuclear bodies. The level of this complex is significantly decreased in an ATRX patient cell line.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
2843	ATRX-DAXX complex	Human	ATRX chromatin-remodeling complex	None	P46100;Q9UER7	546;1616	MI:0007- anti tag coimmunoprecipitation	GO:0006794;GO:0006796;GO:0006265;GO:2001141;GO:0006355;GO:0051276;GO:0005634	phosphorus utilization;phosphate-containing compound metabolic process;DNA topological change;regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;chromosome organization;nucleus	01.04;10.01.09.05;11.02.03.04;42.10.03;70.10	phosphate metabolism;DNA conformation modification (e.g. chromatin);transcriptional control;organization of chromosome structure;nucleus	14990586	Transcriptional regulator ATRX ;Death domain-associated protein 6	ATRX;DAXX	RAD54L XH2;BING2 DAP6	None	None	DAXX regulates ATRX activity by altering its cellular localization. DAXX targets ATRX to the promyelocytic leukemia protein nuclear bodies.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
3004	APC-Axin-1-beta-catenin complex	Human	23S APC-containing complex	None	O15169;P25054;P35222	8312;324;1499	MI:0029- cosedimentation through density gradients	GO:0016055	Wnt signaling pathway	30.05.02.20	Wnt signalling pathway	16188939	Axin-1 ;Adenomatous polyposis coli protein;Catenin beta-1	AXIN1;APC;CTNNB1	AXIN;DP2.5;CTNNB	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
3052	MYC-MAX complex	Human	None	None	P01106;P61244	4609;4149	MI:0006- anti bait coimmunoprecipitation	GO:0045893;GO:0003677;GO:0005634	positive regulation of transcription, DNA-templated;DNA binding;nucleus	11.02.03.04.01;16.03.01;70.10	transcription activation;DNA binding;nucleus	8224841	Myc proto-oncogene protein ;Protein max	MYC;MAX	BHLHE39;BHLHD4	None	None	Cell differentiation is accompanied by a change from MYC-MAX complexes (undifferentiated cells) to MAD-MAX complexes (differentiated cells). The ability of MAD to compete with MYC for binding to MAX and to repress MYC transcriptional activation suggests that MAD opposes the function of MYC.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
