ComplexID	ComplexName	Organism	Synonyms	Cell.line	subunits.UniProt.IDs.	subunits.Entrez.IDs.	Protein.complex.purification.method	GO.ID	GO.description	FunCat.ID	FunCat.description	PubMed.ID	subunits.Protein.name.	subunits.Gene.name.	subunits.Gene.name.syn.	Disease.comment	Subunits.comment	Complex.comment	SWISSPROT.organism	Num.Uniprot.IDs	MyListOverlap	querysize	expected	FCEnrichment	pvalue	Comparisons
1134	ATR-HDAC2-CHD4 complex	Human	None	None	Q13535;Q14839;Q92769	545;1108;3066	MI:0019- coimmunoprecipitation; MI:0069- mass spectrometry studies of complexes	GO:0006265;GO:0000075;GO:0006473;GO:0006476;GO:0006974;GO:0051276;GO:0005634	DNA topological change;cell cycle checkpoint;protein acetylation;protein deacetylation;cellular response to DNA damage stimulus;chromosome organization;nucleus	10.01.09.05;10.03.01.03;14.07.04;32.01.09;42.10.03;70.10	DNA conformation modification (e.g. chromatin);cell cycle checkpoints (checkpoints of morphogenesis, DNA-damage,-replication, mitotic phase and spindle);modification by acetylation, deacetylation;DNA damage response;organization of chromosome structure;nucleus	10545197	Serine/threonine-protein kinase ATR ;Chromodomain-helicase-DNA-binding protein 4;Histone deacetylase 2	ATR;CHD4;HDAC2	FRP1;None;None	None	None	Other members of the NRD complex HDAC1, MTA-1, and MTA-2 are also detectable in ATR immunoprecipitates.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1377	1.17158252977879	2.56063907044299	0	Cal33-HSC6
1169	SNARE complex (STX4, VAMP8, VAMP3, SNAP23)	Human	None	platelet	O00161;Q12846;Q15836;Q9BV40	8773;6810;9341;8673	MI:0019-coimmunoprecipitation	GO:0006906;GO:0048489;GO:0016079	vesicle fusion;synaptic vesicle transport;synaptic vesicle exocytosis	20.09.07.27;20.09.16.09.05	vesicle fusion;synaptic vesicle exocytosis	12130530	Synaptosomal-associated protein 23;Syntaxin-4;Vesicle-associated membrane protein 3;Vesicle-associated membrane protein 8	SNAP23;STX4;VAMP3;VAMP8	None;STX4A;SYB3;None	None	None	SNARE (N-ethylmaleimide-sensitive factor attachment protein receptor) complexes are responsible for membrane fusion in the secretory pathway.VAMP-3 and VAMP-8 form SNARE complexes with platelet syntaxin 4 and are required for platelet granule secretion.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	3	1377	1.56211003970505	1.92047930283224	0.0231980688384475	Cal33-HSC6
1185	EGFR-containing signaling complex	Human	None	None	O00443;O00750;P00533;P04626	5286;5287;1956;2064	MI:0019- coimmunoprecipitation	GO:0007173	epidermal growth factor receptor signaling pathway	30.05.01.12.01	EGF-receptor signalling pathway	10805725	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha ;Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta ;Epidermal growth factor receptor;Receptor tyrosine-protein kinase erbB-2	PIK3C2A;PIK3C2B;EGFR;ERBB2	;;ERBB, ERBB1, HER1;HER2, MLN19, NEU, NGL	None	None	EGF stimulation recruits both PI3K-C2alpha  and PI3K-C2beta  to the EGFR-containing signaling complex, together with ErbB-2.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	3	1377	1.56211003970505	1.92047930283224	0.0231980688384475	Cal33-HSC6
1191	RNA pol II containing coactivator complex Tat-SF	Human	None	None	O00267;O43719;P19338;P24928;P50750	6829;27336;4691;5430;1025	MI:0071- molecular sieving; MI:0019- coimmunoprecipitation	GO:2001141;GO:0006355;GO:0003677;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;DNA binding;nucleus	11.02.03.04;16.03.01;70.10	transcriptional control;DNA binding;nucleus	10393184	Transcription elongation factor SPT5 ;HIV Tat-specific factor 1 ;Nucleolin ;DNA-directed RNA polymerase II subunit RPB1;Cyclin-dependent kinase 9	SUPT5H;HTATSF1;NCL;POLR2A;CDK9	SPT5 SPT5H;;;POLR2;CDC2L4, TAK	None	None	All fractions with Tat stimulatory activity contained these components as well as CDK9.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	5	5	1377	1.95263754963131	2.56063907044299	0	Cal33-HSC6
1261	SRm160/300 complex	Human	None	None	P08621;P09661;P62995;Q8IYB3;Q9UQ35	6625;6627;6434;10250;23524	MI:0019- coimmunoprecipitation	GO:0008380;GO:0003723;GO:0005634	RNA splicing;RNA binding;nucleus	11.04.03.01;16.03.03;70.10	splicing;RNA binding;nucleus	10339552	U1 small nuclear ribonucleoprotein 70 kDa ;U2 small nuclear ribonucleoprotein A' ;Transformer-2 protein homolog beta;Serine/arginine repetitive matrix protein 1 ;Serine/arginine repetitive matrix protein 2	SNRNP70;SNRPA1;TRA2B;SRRM1;SRRM2	RNPU1Z RPU1 SNRP70 U1AP1;;SFRS10;SRM160;KIAA0324 SRL300 SRM300	None	None	Exonic splicing enhancer (ESE) sequences are important for the recognition of splice sites in pre-mRNA. These sequences are bound by specific serine-arginine (SR) repeat proteins that promote the assembly of splicing complexes at adjacent splice sites. In a study, it was shown that SRm160/300 is required for a purine-rich ESE to promote the splicing of a pre-mRNA derived from the Drosophila doublesex gene. Results suggest a model for ESE function in which the SRm160/300 splicing coactivator promotes critical interactions between ESE-bound activators and the snRNP machinery of the spliceosome.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	5	4	1377	1.95263754963131	2.04851125635439	0.00904342660851458	Cal33-HSC6
1347	NPC subcomplex (NUP98, NUP107, NUP133, NUP160)	Human	None	None	P52948;P57740;Q12769;Q8WUM0	4928;57122;23279;55746	MI:0019-coimmunoprecipitation	GO:0000278;GO:0015031;GO:0008565;GO:0006810;GO:0051169;GO:0000775	mitotic cell cycle;protein transport;protein transporter activity;transport;nuclear transport;chromosome, centromeric region	10.03.01.01;20.01.10;20;20.09.01;70.10.04	mitotic cell cycle;protein transport;CELLULAR TRANSPORT, TRANSPORT FACILITIES AND TRANSPORT ROUTES;nuclear transport;centromere / kinetochore	11564755	Nuclear pore complex protein Nup98-Nup96 [Cleaved into: Nuclear pore complex protein Nup98;Nuclear pore complex protein Nup107;Nuclear pore complex protein Nup160;Nuclear pore complex protein Nup133	NUP98;NUP107;NUP160;NUP133	ADAR2;None;KIAA0197 NUP120;None	None	None	All trafficking of macromolecules between the cytoplasm and the nucleus occurs through nuclear pore complexes (NPCs), which are supramolecular assemblies at points of fusion between the inner and outer nuclear membranes. NPCs are composed of an eightfold symmetric spoke-ring complex, cytoplasmic fibers, and a nuclear basket. NUP133 and NUP107 are localized on both sides of the NPC to which they are stably associated at interphase and remain associated as part of a NPC subcomplex during mitosis.They are targeted at early stages to the reforming nuclear envelope.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	3	1377	1.56211003970505	1.92047930283224	0.0231980688384475	Cal33-HSC6
1401	MOF complex	Human	None	None	O14686;O15047;P21675;P49848;P61964;Q03164;Q15291;Q16594;Q99496;Q9H7Z6	8085;9739;6872;6878;11091;4297;5929;6880;6045;84148	MI:0226- ion exchange chromatography; MI:0007- anti tag coimmunoprecipitation	GO:0005634	nucleus	70.1	nucleus	15960975	Histone-lysine N-methyltransferase 2D;Histone-lysine N-methyltransferase SETD1A;Transcription initiation factor TFIID subunit 1;Transcription initiation factor TFIID subunit 6;WD repeat-containing protein 5;Histone-lysine N-methyltransferase 2A;Retinoblastoma-binding protein 5;Transcription initiation factor TFIID subunit 9;E3 ubiquitin-protein ligase RING2;Histone acetyltransferase KAT8	KMT2D;SETD1A;TAF1;TAF6;WDR5;KMT2A;RBBP5;TAF9;RNF2;KAT8	ALR, MLL2, MLL4;KIAA0339, KMT2F, SET1, SET1A;BA2R CCG1 CCGS TAF2A;TAF2E TAFII70;BIG3;ALL1, CXXC7, HRX, HTRX, MLL, MLL1, TRX1;RBQ3;TAF2G TAFII31;BAP1 DING HIPI3 RING1B;MOF MYST1	None	Immunoprecipitation of the three step purified complex by anti-MOF antibodies. The complex was not functionally characterized.	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	10	6	1377	3.90527509926262	1.5363834422658	0.0478119804864858	Cal33-HSC6
1413	NCOR1 complex	Human	None	None	O15379;O75376;P51532;Q12824;Q13263;Q15393;Q15459;Q6ZRS2;Q8TAQ2;Q92922	8841;9611;6597;6598;10155;23450;10291;10847;6601;6599	MI:0071- molecular sieving; MI:0004- affinity chromatography technologies; MI:0029- cosedimentation through density gradients	GO:0006265;GO:0045892;GO:0032774;GO:0006473;GO:0006476;GO:0051276;GO:0005634	DNA topological change;negative regulation of transcription, DNA-templated;RNA biosynthetic process;protein acetylation;protein deacetylation;chromosome organization;nucleus	10.01.09.05;11.02.03.04.03;11.02;14.07.04;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription repression;RNA synthesis;modification by acetylation, deacetylation;organization of chromosome structure;nucleus	11013263	Histone deacetylase 3;Nuclear receptor corepressor 1;Transcription activator BRG1;SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1;Transcription intermediary factor 1-beta ;Splicing factor 3B subunit 3;Splicing factor 3A subunit 1 ;Helicase SRCAP ;SWI/SNF complex subunit SMARCC2;SWI/SNF complex subunit SMARCC1	HDAC3;NCOR1;SMARCA4;SMARCB1;TRIM28;SF3B3;SF3A1;SRCAP;SMARCC2;SMARCC1	None;KIAA1047;BAF190A BRG1 SNF2B SNF2L4;BAF47, INI1, SNF5L1;KAP1 RNF96 TIF1B;KIAA0017 SAP130;SAP114;KIAA0309;BAF170;BAF155	None	None	Transcriptional silencing by many transcription factors is mediated by the nuclear receptor corepressor (N-CoR). The mechanism by which N-CoR represses basal transcription involves the direct or indirect recruitment of histone deacetylases (HDACs). Two multiprotein N-CoR complexes have been isolated, designated N-CoR-1 and N-CoR-2, which possess histone deacetylase activity that is mediated by distinct HDACs. Results suggest that N-CoR is found in distinct multiprotein complexes, which are involved in multiple pathways of transcriptional repression.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	10	6	1377	3.90527509926262	1.5363834422658	0.0478119804864858	Cal33-HSC6
1458	SNF2h-HDAC12 complex	Human	None	None	O60264;Q92769	8467;3066	MI:0019- coimmunoprecipitation	GO:0051052;GO:0006473;GO:0006476;GO:0051276	regulation of DNA metabolic process;protein acetylation;protein deacetylation;chromosome organization	10.01.11;14.07.04;42.10.03	regulation of DNA processing;modification by acetylation, deacetylation;organization of chromosome structure	15775975	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5;Histone deacetylase 2	SMARCA5;HDAC2	SNF2H WCRF135;None	None	None	SNF2h-HDAC1/2 complex coordinates G1-specific chromatin remodeling and histone deacetylation with the DNA replication initiation process at OriP.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
1464	Mis12 centromere complex	Human	None	None	O95229;P45973;Q6P1K2;Q96IY1;Q9H081;Q9H410	11130;23468;11243;25936;79003;79980	MI:0019- coimmunoprecipitation	GO:0007059;GO:0000775	chromosome segregation;chromosome, centromeric region	10.03.04.05;70.10.04	chromosome segregation/division;centromere / kinetochore	15502821	ZW10 interactor ;Chromobox protein homolog 5 ;Polyamine-modulated factor 1 ;Kinetochore-associated protein NSL1 homolog;Protein MIS12 homolog;Kinetochore-associated protein DSN1 homolog	ZWINT;CBX5;PMF1;NSL1;MIS12;DSN1	;HP1A;;C1orf48;;C20orf172 MIS13	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	6	4	1377	2.34316505955757	1.70709271362866	0.036641159896924	Cal33-HSC6
1505	NCOR2 complex	Human	None	None	O15379;O75376;O75446;Q13547;Q92769;Q96ST3;Q9Y618	8841;9611;8819;3065;3066;25942;9612	MI:0071- molecular sieving; MI:0029- cosedimentation through density gradients; MI:0004- affinity chromatography technologies	GO:0006265;GO:0045892;GO:0032774;GO:0006473;GO:0006476;GO:0051276;GO:0005634	DNA topological change;negative regulation of transcription, DNA-templated;RNA biosynthetic process;protein acetylation;protein deacetylation;chromosome organization;nucleus	10.01.09.05;11.02.03.04.03;11.02;14.07.04;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription repression;RNA synthesis;modification by acetylation, deacetylation;organization of chromosome structure;nucleus	11013263	Histone deacetylase 3;Nuclear receptor corepressor 1;Histone deacetylase complex subunit SAP30;Histone deacetylase 1;Histone deacetylase 2;Paired amphipathic helix protein Sin3a;Nuclear receptor corepressor 2	HDAC3;NCOR1;SAP30;HDAC1;HDAC2;SIN3A;NCOR2	None;KIAA1047;None;RPD3L1;None;None;CTG26	None	None	Transcriptional silencing by many transcription factors is mediated by the nuclear receptor corepressor (N-CoR). The mechanism by which N-CoR represses basal transcription involves the direct or indirect recruitment of histone deacetylases (HDACs). Two multiprotein N-CoR complexes have been isolated, designated N-CoR-1 and N-CoR-2, which possess histone deacetylase activity that is mediated by distinct HDACs. Results suggest that N-CoR is found in distinct multiprotein complexes, which are involved in multiple pathways of transcriptional repression. Only weak amounts of HDAC3 could be detected in the N-CoR-2 complex.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	7	5	1377	2.73369256948383	1.82902790745928	0.0164320924752751	Cal33-HSC6
1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex	Human	None	None	O00505;P02545;P06748;P09874;P0C0S5;P11388;P49711;P52294;Q6FI13	None;4000;4869;142;3015;7153;10664;3836;None	MI:0004- affinity chromatography technologies; MI:0029- cosedimentation through density gradients; MI:0006- anti bait coimmunoprecipitation	GO:2001141;GO:0006355;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;nucleus	11.02.03.04;70.10	transcriptional control;nucleus	14759373	Importin subunit alpha-4 ;Prelamin-A/C [Cleaved into: Lamin-A/C ;Nucleophosmin ;Poly [ADP-ribose] polymerase 1;Histone H2A.Z ;DNA topoisomerase 2-alpha;Transcriptional repressor CTCF ;Importin subunit alpha-5;Histone H2A type 2-A	KPNA3;LMNA;NPM1;PARP1;H2AFZ;TOP2A;CTCF;KPNA1;HIST2H2AA3	QIP2;LMN1;NPM;ADPRT PPOL;H2AZ;TOP2;;RCH2;H2AFO HIST2H2AA;	None	None	Nucleophosmin is the most prominent binding partner of CTCF.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	9	6	1377	3.51474758933636	1.70709271362866	0.0215691636780071	Cal33-HSC6
1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)	Human	None	brain	P06748;P09874;P19338;P34932;P35580;P60709;Q02880;Q04724;Q15233;Q92878	4869;142;4691;3308;4628;60;7155;7088;4841;10111	MI:0676- tandem affinity purification;MI:0007- anti tag coimmunoprecipitation;MI:0402- chromatin immunoprecipitation assays	GO:0045892;GO:0005515;GO:0003677;GO:0051098;GO:0051090;GO:0030182;GO:0005634	negative regulation of transcription, DNA-templated;protein binding;DNA binding;regulation of binding;regulation of sequence-specific DNA binding transcription factor activity;neuron differentiation;nucleus	11.02.03.04.03;16.01;16.03.01;18.01.07;18.02.09;43.03.13;70.10	transcription repression;protein binding;DNA binding;regulation by binding / dissociation;regulator of transcription factor;neuron;nucleus	15607978	Nucleophosmin ;Poly [ADP-ribose] polymerase 1;Nucleolin ;Heat shock 70 kDa protein 4;Myosin-10 ;Actin, cytoplasmic 1;DNA topoisomerase 2-beta ;Transducin-like enhancer protein 1;Non-POU domain-containing octamer-binding protein;DNA repair protein RAD50	NPM1;PARP1;NCL;HSPA4;MYH10;ACTB;TOP2B;TLE1;NONO;RAD50	NPM;ADPRT PPOL;;APG2;;None;;None;NRB54;	None	None	The TLE1 complex is required for HES1-mediated transcription repression. PARP1 is inactive in the TLE1 complex. After Ca(2+) induction, kinase CaMKII-delta activates PARP1 leading to dismissal of the TLE1 corepresspor complex from HES1.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	10	6	1377	3.90527509926262	1.5363834422658	0.0478119804864858	Cal33-HSC6
1760	TOP1-PSF-P54 complex	Human	None	None	P11387;P23246;Q15233	7150;6421;4841	MI:0004- affinity chromatography technologies	GO:0008380;GO:0005634	RNA splicing;nucleus	11.04.03.01;70.10	splicing;nucleus	9756848	DNA topoisomerase 1;Splicing factor, proline- and glutamine-rich ;Non-POU domain-containing octamer-binding protein	TOP1;SFPQ;NONO	None;PSF;NRB54	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1377	1.17158252977879	2.56063907044299	0	Cal33-HSC6
1839	SDCBP-CTNNB1-CTNNA1-CDH1 complex	Dog	None	None	O00560;P12830;P35221;P35222	6386;999;1495;1499	MI:0019- coimmunoprecipitation	GO:0007043	cell-cell junction assembly	42.06.04	intercellular junction (gap junction/adherens junction)	11179419	Syntenin-1 ;Cadherin-1;Catenin alpha-1 ;Catenin beta-1	SDCBP;CDH1;CTNNA1;CTNNB1	MDA9 SYCL;CDHE UVO;;CTNNB	None	Since  CDH1, CTNNA1, CTNNB1 and SDCBP from dog were not available in the UniProt database at the time of annotation, the orthologous proteins from human were used.	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	3	1377	1.56211003970505	1.92047930283224	0.0231980688384475	Cal33-HSC6
1989	BANF1 homodimer protein	Human	None	None	O75531	8815	MI:0077- nuclear magnetic resonance	GO:0003677;GO:0009607	DNA binding;response to biotic stimulus	16.03.01;34.11.10	DNA binding;response to biotic stimulus	9783751	Barrier-to-autointegration factor	BANF1	BAF, BCRG1	None	None	None	Homo sapiens (Human)	1	1	1377	0.390527509926262	2.56063907044299	0	Cal33-HSC6
1990	PGRMC1-SCAP complex	Human	None	None	O00264;Q12770	10857;22937	MI:0019- coimmunoprecipitation; MI:0030- cross-linking studies	GO:0042632;GO:0005783	cholesterol homeostasis;endoplasmic reticulum	34.01.07;70.07	cholesterol homeostasis;endoplasmic reticulum	15782218	Membrane-associated progesterone receptor component 1 ;Sterol regulatory element-binding protein cleavage-activating protein	PGRMC1;SCAP	HPR6.6 PGRMC;KIAA0199	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
2219	TERF1 homodimer complex	Human	None	None	P54274	7013	MI:0413- electrophoretic mobility shift assay	GO:0000278;GO:0051726;GO:0003677;GO:0051276	mitotic cell cycle;regulation of cell cycle;DNA binding;chromosome organization	10.03.01.01;10.03.01;16.03.01;42.10.03	mitotic cell cycle;mitotic cell cycle and cell cycle control;DNA binding;organization of chromosome structure	9391075	Telomeric repeat-binding factor 1	TERF1	PIN2 TRBF1 TRF TRF1	None	None	TERF1 is shown to be important in regulating telomere length. It may connect mitotic control to the telomere regulatory machinery.	Homo sapiens (Human)	1	1	1377	0.390527509926262	2.56063907044299	0	Cal33-HSC6
2589	PGC-1-SRp40-SRp55-SRp75 complex	Human	None	None	Q08170;Q13243;Q13247;Q9UBK2	6429;6430;6431;10891	MI:0007- anti tag coimmunoprecipitation	GO:2001141;GO:0006355;GO:0000398;GO:0006397;GO:0003676;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;mRNA splicing, via spliceosome;mRNA processing;nucleic acid binding;nucleus	11.02.03.04;11.04.03;16.03;70.10	transcriptional control;mRNA processing (splicing, 5'-, 3'-end processing);nucleic acid binding;nucleus	10983978	Serine/arginine-rich splicing factor 4 ;Serine/arginine-rich splicing factor 5 ;Serine/arginine-rich splicing factor 6;Peroxisome proliferator-activated receptor gamma coactivator 1-alpha	SRSF4;SRSF5;SRSF6;PPARGC1A	SFRS4 SRP75;HRS SFRS5 SRP40;SFRS6 SRP55;LEM6 PGC1 PGC1A PPARGC1	None	None	PGC-1 is part of both the preinitiation and elongation Pol II complexes, and association with the elongation form of Pol II depends on the C-terminal domain of PGC-1.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	3	1377	1.56211003970505	1.92047930283224	0.0231980688384475	Cal33-HSC6
2759	MBD1-MCAF complex	Human	None	None	Q6VMQ6;Q9UIS9	55729;4152	MI:0006- anti bait coimmunoprecipitation; MI:0096- pull down	GO:0006265;GO:0045892;GO:0051276;GO:0005634	DNA topological change;negative regulation of transcription, DNA-templated;chromosome organization;nucleus	10.01.09.05;11.02.03.04.03;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription repression;organization of chromosome structure;nucleus	12665582	Activating transcription factor 7-interacting protein 1 ;Methyl-CpG-binding domain protein 1	ATF7IP;MBD1	MCAF MCAF1;CXXC3 PCM1	None	None	MBD1 directly prevents transcription from methylated promoters in a histone deacetylation-independent manner, through interacting with MCAF. MBD1 competes with Sp1 for binding to MCAF. MBD1-MCAF complex blocks transcription through affecting Sp1 on methylated promoter regions.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
2817	BRCA1-BARD1-BACH1-DNA damage complex I	Human	None	None	O14867;P38398;P40692;P52701;Q92547;Q99728	571;672;4292;2956;11073;580	MI:0029- cosedimentation through density gradients; MI:0006- anti bait coimmunoprecipitation	GO:0006260;GO:0006281;GO:0000075;GO:0006974;GO:0005634	DNA replication;DNA repair;cell cycle checkpoint;cellular response to DNA damage stimulus;nucleus	10.01.03;10.01.05.01;10.03.01.03;32.01.09;70.10	DNA synthesis and replication;DNA repair;cell cycle checkpoints (checkpoints of morphogenesis, DNA-damage,-replication, mitotic phase and spindle);DNA damage response;nucleus	16391231	Transcription regulator protein BACH1 ;Breast cancer type 1 susceptibility protein;DNA mismatch repair protein Mlh1 ;DNA mismatch repair protein Msh6 ;DNA topoisomerase 2-binding protein 1;BRCA1-associated RING domain protein 1	BACH1;BRCA1;MLH1;MSH6;TOPBP1;BARD1	;RNF53;COCA2;GTBP;KIAA0259;	BRCA1 is involved in breast cancer.	None	This complex occurs after exposure to UV irradiation. BRCA1-BARD1-BACH1 complex is required for post-damage interaction with TOPBP1.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	6	4	1377	2.34316505955757	1.70709271362866	0.036641159896924	Cal33-HSC6
2833	SRm160-SRm300 complex	Human	None	None	Q8IYB3;Q9UQ35	10250;23524	MI:0019- coimmunoprecipitation	GO:0008380;GO:0003723;GO:0016363	RNA splicing;RNA binding;nuclear matrix	11.04.03.01;16.03.03;70.10.06	splicing;RNA binding;nuclear matrix	9531537	Serine/arginine repetitive matrix protein 1 ;Serine/arginine repetitive matrix protein 2	SRRM1;SRRM2	SRM160;KIAA0324 SRL300 SRM300	None	None	The authors demonstrate that although SRm160/300 can promote splicing in the absence of U1 snRNP, under normal splicing reaction conditions containing endogenous levels of SR family proteins, SRm160/300 associates with pre-mRNA by a U1 snRNP-dependent pathway and its binding to pre-mRNA is further stabilized by U2 snRNP. SRm160/300 also associates preferentially with a subset of specific SR proteins comigrating with SRp40 and SRp75. The results indicate that SRm160/300 and SR family proteins have overlapping but nonreciprocal functions and that cooperative interactions between these factors is critical for the splicing of specific pre-mRNAs.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
2839	ATRX-DAXX complex	Human	ATRX chromatin-remodeling complex	None	P46100;Q9UER7	546;1616	MI:0006- anti bait coimmunoprecipitation; MI:0071- molecular sieving	GO:0006794;GO:0006796;GO:0006265;GO:2001141;GO:0006355;GO:0051276;GO:0005634	phosphorus utilization;phosphate-containing compound metabolic process;DNA topological change;regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;chromosome organization;nucleus	01.04;10.01.09.05;11.02.03.04;42.10.03;70.10	phosphate metabolism;DNA conformation modification (e.g. chromatin);transcriptional control;organization of chromosome structure;nucleus	12953102	Transcriptional regulator ATRX ;Death domain-associated protein 6	ATRX;DAXX	RAD54L XH2;BING2 DAP6	None	Two other subunits of the complex were found in the analysis, which have not been further characterized: DAP50 and DAP60.	ATRX and DAXX colocalize in promyelocytic leukemia nuclear bodies. The level of this complex is significantly decreased in an ATRX patient cell line.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
2843	ATRX-DAXX complex	Human	ATRX chromatin-remodeling complex	None	P46100;Q9UER7	546;1616	MI:0007- anti tag coimmunoprecipitation	GO:0006794;GO:0006796;GO:0006265;GO:2001141;GO:0006355;GO:0051276;GO:0005634	phosphorus utilization;phosphate-containing compound metabolic process;DNA topological change;regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;chromosome organization;nucleus	01.04;10.01.09.05;11.02.03.04;42.10.03;70.10	phosphate metabolism;DNA conformation modification (e.g. chromatin);transcriptional control;organization of chromosome structure;nucleus	14990586	Transcriptional regulator ATRX ;Death domain-associated protein 6	ATRX;DAXX	RAD54L XH2;BING2 DAP6	None	None	DAXX regulates ATRX activity by altering its cellular localization. DAXX targets ATRX to the promyelocytic leukemia protein nuclear bodies.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
3044	SKI-NCOR1-SIN3A-HDAC1 complex	Human	None	None	O75376;P12755;Q13547;Q96ST3	9611;6497;3065;25942	MI:0006- anti bait coimmunoprecipitation	GO:0006265;GO:0045892;GO:0006473;GO:0006476;GO:0003677;GO:0051276;GO:0005634	DNA topological change;negative regulation of transcription, DNA-templated;protein acetylation;protein deacetylation;DNA binding;chromosome organization;nucleus	10.01.09.05;11.02.03.04.03;14.07.04;16.03.01;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription repression;modification by acetylation, deacetylation;DNA binding;organization of chromosome structure;nucleus	10049357	Nuclear receptor corepressor 1;Ski oncogene ;Histone deacetylase 1;Paired amphipathic helix protein Sin3a	NCOR1;SKI;HDAC1;SIN3A	KIAA1047;;RPD3L1;None	None	None	The oncogenic form of Ski, v-Ski, which lacks the mSin3A binding domain, abrogates transcriptional repression.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	3	1377	1.56211003970505	1.92047930283224	0.0231980688384475	Cal33-HSC6
